community	mainIncomeCommunity	populationSize	locality	sessionID	female	socialFirst	sequencePosition	asocialYes	socialYes	yes	propYes	lagOnePropYes	socialTmt	agricultureComm	eastGezira	numInSession	numFemalesInSession	propFemalesInSession	uniqueSubjectID
28	agriculture	1706	Umalgoura	839	1	0	6	0	0	0	0.333333333333333	0.4	0	1	0	10	7	0.7	6713
28	agriculture	1706	Umalgoura	839	0	0	7	0	0	0	0.285714285714286	0.333333333333333	0	1	0	10	7	0.7	6714
28	agriculture	1706	Umalgoura	839	1	0	8	1	0	1	0.375	0.285714285714286	0	1	0	10	7	0.7	6715
28	agriculture	1706	Umalgoura	839	1	0	9	0	0	0	0.333333333333333	0.375	0	1	0	10	7	0.7	6716
28	agriculture	1706	Umalgoura	839	1	0	10	1	0	1	0.4	0.333333333333333	0	1	0	10	7	0.7	6717
28	agriculture	1706	Umalgoura	840	1	1	1	0	1	0	0	NA	0	1	0	10	8	0.8	6718
28	agriculture	1706	Umalgoura	840	0	1	2	0	0	0	0	0	0	1	0	10	8	0.8	6719
28	agriculture	1706	Umalgoura	840	1	1	3	0	0	0	0	0	0	1	0	10	8	0.8	6720
28	agriculture	1706	Umalgoura	840	0	1	4	0	0	0	0	0	0	1	0	10	8	0.8	6721
28	agriculture	1706	Umalgoura	840	1	1	5	0	0	0	0	0	0	1	0	10	8	0.8	6722
28	agriculture	1706	Umalgoura	840	1	1	6	0	0	0	0	0	0	1	0	10	8	0.8	6723
28	agriculture	1706	Umalgoura	840	1	1	7	0	0	0	0	0	0	1	0	10	8	0.8	6724
28	agriculture	1706	Umalgoura	840	1	1	8	0	0	0	0	0	0	1	0	10	8	0.8	6725
28	agriculture	1706	Umalgoura	840	1	1	9	0	0	0	0	0	0	1	0	10	8	0.8	6726
28	agriculture	1706	Umalgoura	840	1	1	10	0	0	0	0	0	0	1	0	10	8	0.8	6727
28	agriculture	1706	Umalgoura	841	0	1	1	0	0	0	0	NA	0	1	0	10	5	0.5	6728
28	agriculture	1706	Umalgoura	841	1	1	2	0	0	0	0	0	0	1	0	10	5	0.5	6729
28	agriculture	1706	Umalgoura	841	0	1	3	0	0	0	0	0	0	1	0	10	5	0.5	6730
28	agriculture	1706	Umalgoura	841	0	1	4	1	0	1	0.25	0	0	1	0	10	5	0.5	6731
28	agriculture	1706	Umalgoura	841	0	1	5	0	0	0	0.2	0.25	0	1	0	10	5	0.5	6732
28	agriculture	1706	Umalgoura	841	1	1	6	0	0	0	0.166666666666667	0.2	0	1	0	10	5	0.5	6733
28	agriculture	1706	Umalgoura	841	0	1	7	0	0	0	0.142857142857143	0.166666666666667	0	1	0	10	5	0.5	6734
28	agriculture	1706	Umalgoura	841	1	1	8	0	0	0	0.125	0.142857142857143	0	1	0	10	5	0.5	6735
28	agriculture	1706	Umalgoura	841	1	1	9	0	0	0	0.111111111111111	0.125	0	1	0	10	5	0.5	6736
28	agriculture	1706	Umalgoura	841	1	1	10	0	0	0	0.1	0.111111111111111	0	1	0	10	5	0.5	6737
28	agriculture	1706	Umalgoura	842	0	0	1	1	1	1	1	NA	0	1	0	10	5	0.5	6738
28	agriculture	1706	Umalgoura	842	1	0	2	0	0	0	0.5	1	0	1	0	10	5	0.5	6739
28	agriculture	1706	Umalgoura	842	1	0	3	0	0	0	0.333333333333333	0.5	0	1	0	10	5	0.5	6740
28	agriculture	1706	Umalgoura	842	0	0	4	1	0	1	0.5	0.333333333333333	0	1	0	10	5	0.5	6741
28	agriculture	1706	Umalgoura	842	1	0	5	0	0	0	0.4	0.5	0	1	0	10	5	0.5	6742
28	agriculture	1706	Umalgoura	842	1	0	6	1	1	1	0.5	0.4	0	1	0	10	5	0.5	6743
28	agriculture	1706	Umalgoura	842	0	0	7	1	0	1	0.571428571428571	0.5	0	1	0	10	5	0.5	6744
28	agriculture	1706	Umalgoura	842	0	0	8	0	0	0	0.5	0.571428571428571	0	1	0	10	5	0.5	6745
28	agriculture	1706	Umalgoura	842	1	0	9	0	0	0	0.444444444444444	0.5	0	1	0	10	5	0.5	6746
28	agriculture	1706	Umalgoura	842	0	0	10	0	0	0	0.4	0.444444444444444	0	1	0	10	5	0.5	6747
40	agriculture	2040	Umalgoura	843	0	1	1	0	0	0	0	NA	0	1	0	5	0	0	6748
40	agriculture	2040	Umalgoura	843	0	1	2	0	0	0	0	0	0	1	0	5	0	0	6749
40	agriculture	2040	Umalgoura	843	0	1	3	0	0	0	0	0	0	1	0	5	0	0	6750
40	agriculture	2040	Umalgoura	843	0	1	4	0	0	0	0	0	0	1	0	5	0	0	6751
40	agriculture	2040	Umalgoura	843	0	1	5	1	1	1	0.2	0	0	1	0	5	0	0	6752
40	agriculture	2040	Umalgoura	844	0	0	1	0	0	0	0	NA	0	1	0	3	1	0.333333333333333	6753
40	agriculture	2040	Umalgoura	844	1	0	2	0	0	0	0	0	0	1	0	3	1	0.333333333333333	6754
40	agriculture	2040	Umalgoura	844	0	0	3	0	0	0	0	0	0	1	0	3	1	0.333333333333333	6755
40	agriculture	2040	Umalgoura	845	1	0	1	0	0	0	0	NA	0	1	0	7	5	0.714285714285714	6756
40	agriculture	2040	Umalgoura	845	0	0	2	0	0	0	0	0	0	1	0	7	5	0.714285714285714	6757
40	agriculture	2040	Umalgoura	845	1	0	3	0	0	0	0	0	0	1	0	7	5	0.714285714285714	6758
40	agriculture	2040	Umalgoura	845	1	0	4	1	1	1	0.25	0	0	1	0	7	5	0.714285714285714	6759
40	agriculture	2040	Umalgoura	845	0	0	5	0	0	0	0.2	0.25	0	1	0	7	5	0.714285714285714	6760
40	agriculture	2040	Umalgoura	845	1	0	6	0	0	0	0.166666666666667	0.2	0	1	0	7	5	0.714285714285714	6761
40	agriculture	2040	Umalgoura	845	1	0	7	0	0	0	0.142857142857143	0.166666666666667	0	1	0	7	5	0.714285714285714	6762
40	agriculture	2040	Umalgoura	846	0	0	1	0	0	0	0	NA	0	1	0	7	1	0.142857142857143	6763
40	agriculture	2040	Umalgoura	846	0	0	2	0	0	0	0	0	0	1	0	7	1	0.142857142857143	6764
40	agriculture	2040	Umalgoura	846	0	0	3	1	1	1	0.333333333333333	0	0	1	0	7	1	0.142857142857143	6765
40	agriculture	2040	Umalgoura	846	1	0	4	0	0	0	0.25	0.333333333333333	0	1	0	7	1	0.142857142857143	6766
40	agriculture	2040	Umalgoura	846	0	0	5	0	0	0	0.2	0.25	0	1	0	7	1	0.142857142857143	6767
40	agriculture	2040	Umalgoura	846	0	0	6	1	1	1	0.333333333333333	0.2	0	1	0	7	1	0.142857142857143	6768
40	agriculture	2040	Umalgoura	846	0	0	7	0	0	0	0.285714285714286	0.333333333333333	0	1	0	7	1	0.142857142857143	6769
40	agriculture	2040	Umalgoura	847	1	0	1	1	1	1	1	NA	0	1	0	10	10	1	6770
40	agriculture	2040	Umalgoura	847	1	0	2	0	0	0	0.5	1	0	1	0	10	10	1	6771
40	agriculture	2040	Umalgoura	847	1	0	3	0	0	0	0.333333333333333	0.5	0	1	0	10	10	1	6772
40	agriculture	2040	Umalgoura	847	1	0	4	0	0	0	0.25	0.333333333333333	0	1	0	10	10	1	6773
40	agriculture	2040	Umalgoura	847	1	0	5	0	0	0	0.2	0.25	0	1	0	10	10	1	6774
40	agriculture	2040	Umalgoura	847	1	0	6	1	0	1	0.333333333333333	0.2	0	1	0	10	10	1	6775
40	agriculture	2040	Umalgoura	847	1	0	7	0	0	0	0.285714285714286	0.333333333333333	0	1	0	10	10	1	6776
40	agriculture	2040	Umalgoura	847	1	0	8	0	0	0	0.25	0.285714285714286	0	1	0	10	10	1	6777
40	agriculture	2040	Umalgoura	847	1	0	9	0	0	0	0.222222222222222	0.25	0	1	0	10	10	1	6778
40	agriculture	2040	Umalgoura	847	1	0	10	0	0	0	0.2	0.222222222222222	0	1	0	10	10	1	6779
40	agriculture	2040	Umalgoura	848	0	1	1	0	0	0	0	NA	0	1	0	9	7	0.777777777777778	6780
40	agriculture	2040	Umalgoura	848	1	1	2	0	0	0	0	0	0	1	0	9	7	0.777777777777778	6781
40	agriculture	2040	Umalgoura	848	1	1	3	0	0	0	0	0	0	1	0	9	7	0.777777777777778	6782
40	agriculture	2040	Umalgoura	848	1	1	4	0	0	0	0	0	0	1	0	9	7	0.777777777777778	6783
40	agriculture	2040	Umalgoura	848	0	1	5	0	0	0	0	0	0	1	0	9	7	0.777777777777778	6784
40	agriculture	2040	Umalgoura	848	1	1	6	0	0	0	0	0	0	1	0	9	7	0.777777777777778	6785
40	agriculture	2040	Umalgoura	848	1	1	7	1	0	1	0.142857142857143	0	0	1	0	9	7	0.777777777777778	6786
40	agriculture	2040	Umalgoura	848	1	1	8	0	0	0	0.125	0.142857142857143	0	1	0	9	7	0.777777777777778	6787
40	agriculture	2040	Umalgoura	848	1	1	9	0	0	0	0.111111111111111	0.125	0	1	0	9	7	0.777777777777778	6788
40	agriculture	2040	Umalgoura	849	1	0	1	1	0	1	1	NA	0	1	0	10	6	0.6	6789
40	agriculture	2040	Umalgoura	849	1	0	2	1	0	1	1	1	0	1	0	10	6	0.6	6790
40	agriculture	2040	Umalgoura	849	0	0	3	1	0	1	1	1	0	1	0	10	6	0.6	6791
40	agriculture	2040	Umalgoura	849	0	0	4	1	0	1	1	1	0	1	0	10	6	0.6	6792
40	agriculture	2040	Umalgoura	849	1	0	5	1	0	1	1	1	0	1	0	10	6	0.6	6793
40	agriculture	2040	Umalgoura	849	0	0	6	1	0	1	1	1	0	1	0	10	6	0.6	6794
40	agriculture	2040	Umalgoura	849	1	0	7	1	0	1	1	1	0	1	0	10	6	0.6	6795
40	agriculture	2040	Umalgoura	849	0	0	8	0	0	0	0.875	1	0	1	0	10	6	0.6	6796
40	agriculture	2040	Umalgoura	849	1	0	9	0	0	0	0.777777777777778	0.875	0	1	0	10	6	0.6	6797
40	agriculture	2040	Umalgoura	849	1	0	10	1	0	1	0.8	0.777777777777778	0	1	0	10	6	0.6	6798
40	agriculture	2040	Umalgoura	850	1	1	1	0	0	0	0	NA	0	1	0	10	10	1	6799
40	agriculture	2040	Umalgoura	850	1	1	2	0	0	0	0	0	0	1	0	10	10	1	6800
40	agriculture	2040	Umalgoura	850	1	1	3	0	0	0	0	0	0	1	0	10	10	1	6801
40	agriculture	2040	Umalgoura	850	1	1	4	0	1	0	0	0	0	1	0	10	10	1	6802
40	agriculture	2040	Umalgoura	850	1	1	5	0	0	0	0	0	0	1	0	10	10	1	6803
40	agriculture	2040	Umalgoura	850	1	1	6	0	0	0	0	0	0	1	0	10	10	1	6804
40	agriculture	2040	Umalgoura	850	1	1	7	0	0	0	0	0	0	1	0	10	10	1	6805
40	agriculture	2040	Umalgoura	850	1	1	8	0	0	0	0	0	0	1	0	10	10	1	6806
40	agriculture	2040	Umalgoura	850	1	1	9	0	0	0	0	0	0	1	0	10	10	1	6807
40	agriculture	2040	Umalgoura	850	1	1	10	0	0	0	0	0	0	1	0	10	10	1	6808
125	agriculture	813	Umalgoura	851	1	0	1	0	0	0	0	NA	0	1	0	2	2	1	6809
125	agriculture	813	Umalgoura	851	1	0	2	1	0	1	0.5	0	0	1	0	2	2	1	6810
125	agriculture	813	Umalgoura	852	1	0	1	1	1	1	1	NA	0	1	0	8	6	0.75	6811
125	agriculture	813	Umalgoura	852	1	0	2	0	0	0	0.5	1	0	1	0	8	6	0.75	6812
125	agriculture	813	Umalgoura	852	0	0	3	0	0	0	0.333333333333333	0.5	0	1	0	8	6	0.75	6813
125	agriculture	813	Umalgoura	852	1	0	4	0	0	0	0.25	0.333333333333333	0	1	0	8	6	0.75	6814
125	agriculture	813	Umalgoura	852	1	0	5	0	0	0	0.2	0.25	0	1	0	8	6	0.75	6815
125	agriculture	813	Umalgoura	852	1	0	6	1	1	1	0.333333333333333	0.2	0	1	0	8	6	0.75	6816
125	agriculture	813	Umalgoura	852	1	0	7	1	1	1	0.428571428571429	0.333333333333333	0	1	0	8	6	0.75	6817
125	agriculture	813	Umalgoura	852	0	0	8	0	0	0	0.375	0.428571428571429	0	1	0	8	6	0.75	6818
125	agriculture	813	Umalgoura	853	0	0	1	1	1	1	1	NA	0	1	0	10	5	0.5	6819
125	agriculture	813	Umalgoura	853	1	0	2	1	1	1	1	1	0	1	0	10	5	0.5	6820
125	agriculture	813	Umalgoura	853	1	0	3	1	1	1	1	1	0	1	0	10	5	0.5	6821
125	agriculture	813	Umalgoura	853	1	0	4	0	1	0	0.75	1	0	1	0	10	5	0.5	6822
125	agriculture	813	Umalgoura	853	0	0	5	1	1	1	0.8	0.75	0	1	0	10	5	0.5	6823
125	agriculture	813	Umalgoura	853	1	0	6	0	0	0	0.666666666666667	0.8	0	1	0	10	5	0.5	6824
125	agriculture	813	Umalgoura	853	0	0	7	0	0	0	0.571428571428571	0.666666666666667	0	1	0	10	5	0.5	6825
125	agriculture	813	Umalgoura	853	0	0	8	0	0	0	0.5	0.571428571428571	0	1	0	10	5	0.5	6826
125	agriculture	813	Umalgoura	853	0	0	9	0	0	0	0.444444444444444	0.5	0	1	0	10	5	0.5	6827
125	agriculture	813	Umalgoura	853	1	0	10	1	0	1	0.5	0.444444444444444	0	1	0	10	5	0.5	6828
125	agriculture	813	Umalgoura	854	0	1	1	1	1	1	1	NA	0	1	0	10	7	0.7	6829
125	agriculture	813	Umalgoura	854	0	1	2	0	0	0	0.5	1	0	1	0	10	7	0.7	6830
125	agriculture	813	Umalgoura	854	1	1	3	0	0	0	0.333333333333333	0.5	0	1	0	10	7	0.7	6831
125	agriculture	813	Umalgoura	854	1	1	4	1	1	1	0.5	0.333333333333333	0	1	0	10	7	0.7	6832
125	agriculture	813	Umalgoura	854	1	1	5	1	1	1	0.6	0.5	0	1	0	10	7	0.7	6833
125	agriculture	813	Umalgoura	854	1	1	6	0	0	0	0.5	0.6	0	1	0	10	7	0.7	6834
125	agriculture	813	Umalgoura	854	1	1	7	1	0	1	0.571428571428571	0.5	0	1	0	10	7	0.7	6835
125	agriculture	813	Umalgoura	854	1	1	8	1	1	1	0.625	0.571428571428571	0	1	0	10	7	0.7	6836
125	agriculture	813	Umalgoura	854	1	1	9	1	0	1	0.666666666666667	0.625	0	1	0	10	7	0.7	6837
125	agriculture	813	Umalgoura	854	0	1	10	0	0	0	0.6	0.666666666666667	0	1	0	10	7	0.7	6838
125	agriculture	813	Umalgoura	855	1	0	1	1	1	1	1	NA	0	1	0	9	5	0.555555555555556	6839
125	agriculture	813	Umalgoura	855	0	0	2	1	0	1	1	1	0	1	0	9	5	0.555555555555556	6840
125	agriculture	813	Umalgoura	855	1	0	3	1	0	1	1	1	0	1	0	9	5	0.555555555555556	6841
125	agriculture	813	Umalgoura	855	1	0	4	1	1	1	1	1	0	1	0	9	5	0.555555555555556	6842
125	agriculture	813	Umalgoura	855	0	0	5	1	0	1	1	1	0	1	0	9	5	0.555555555555556	6843
125	agriculture	813	Umalgoura	855	1	0	6	0	0	0	0.833333333333333	1	0	1	0	9	5	0.555555555555556	6844
125	agriculture	813	Umalgoura	855	0	0	7	0	1	0	0.714285714285714	0.833333333333333	0	1	0	9	5	0.555555555555556	6845
125	agriculture	813	Umalgoura	855	1	0	8	1	1	1	0.75	0.714285714285714	0	1	0	9	5	0.555555555555556	6846
125	agriculture	813	Umalgoura	855	0	0	9	1	1	1	0.777777777777778	0.75	0	1	0	9	5	0.555555555555556	6847
125	agriculture	813	Umalgoura	856	0	0	1	0	1	0	0	NA	0	1	0	10	0	0	6848
125	agriculture	813	Umalgoura	856	0	0	2	0	0	0	0	0	0	1	0	10	0	0	6849
125	agriculture	813	Umalgoura	856	0	0	3	1	0	1	0.333333333333333	0	0	1	0	10	0	0	6850
125	agriculture	813	Umalgoura	856	0	0	4	1	1	1	0.5	0.333333333333333	0	1	0	10	0	0	6851
125	agriculture	813	Umalgoura	856	0	0	5	1	0	1	0.6	0.5	0	1	0	10	0	0	6852
125	agriculture	813	Umalgoura	856	0	0	6	0	0	0	0.5	0.6	0	1	0	10	0	0	6853
125	agriculture	813	Umalgoura	856	0	0	7	0	0	0	0.428571428571429	0.5	0	1	0	10	0	0	6854
125	agriculture	813	Umalgoura	856	0	0	8	0	0	0	0.375	0.428571428571429	0	1	0	10	0	0	6855
125	agriculture	813	Umalgoura	856	0	0	9	0	0	0	0.333333333333333	0.375	0	1	0	10	0	0	6856
125	agriculture	813	Umalgoura	856	0	0	10	0	0	0	0.3	0.333333333333333	0	1	0	10	0	0	6857
125	agriculture	813	Umalgoura	857	0	1	1	0	0	0	0	NA	0	1	0	10	5	0.5	6858
125	agriculture	813	Umalgoura	857	1	1	2	0	0	0	0	0	0	1	0	10	5	0.5	6859
125	agriculture	813	Umalgoura	857	0	1	3	0	1	0	0	0	0	1	0	10	5	0.5	6860
125	agriculture	813	Umalgoura	857	0	1	4	0	0	0	0	0	0	1	0	10	5	0.5	6861
125	agriculture	813	Umalgoura	857	0	1	5	0	0	0	0	0	0	1	0	10	5	0.5	6862
125	agriculture	813	Umalgoura	857	0	1	6	0	0	0	0	0	0	1	0	10	5	0.5	6863
125	agriculture	813	Umalgoura	857	1	1	7	0	0	0	0	0	0	1	0	10	5	0.5	6864
125	agriculture	813	Umalgoura	857	1	1	8	0	0	0	0	0	0	1	0	10	5	0.5	6865
125	agriculture	813	Umalgoura	857	1	1	9	0	0	0	0	0	0	1	0	10	5	0.5	6866
125	agriculture	813	Umalgoura	857	1	1	10	0	0	0	0	0	0	1	0	10	5	0.5	6867
1	agriculture	26260	Umalgoura	858	0	0	1	0	0	0	0	NA	0	1	0	4	0	0	6868
1	agriculture	26260	Umalgoura	858	0	0	2	0	0	0	0	0	0	1	0	4	0	0	6869
1	agriculture	26260	Umalgoura	858	0	0	3	0	0	0	0	0	0	1	0	4	0	0	6870
1	agriculture	26260	Umalgoura	858	0	0	4	0	0	0	0	0	0	1	0	4	0	0	6871
1	agriculture	26260	Umalgoura	859	0	0	1	0	0	0	0	NA	0	1	0	5	2	0.4	6872
1	agriculture	26260	Umalgoura	859	1	0	2	0	0	0	0	0	0	1	0	5	2	0.4	6873
1	agriculture	26260	Umalgoura	859	1	0	3	1	0	1	0.333333333333333	0	0	1	0	5	2	0.4	6874
1	agriculture	26260	Umalgoura	859	0	0	4	1	0	1	0.5	0.333333333333333	0	1	0	5	2	0.4	6875
1	agriculture	26260	Umalgoura	859	0	0	5	0	0	0	0.4	0.5	0	1	0	5	2	0.4	6876
1	agriculture	26260	Umalgoura	860	0	0	1	0	0	0	0	NA	0	1	0	10	1	0.1	6877
1	agriculture	26260	Umalgoura	860	0	0	2	0	0	0	0	0	0	1	0	10	1	0.1	6878
1	agriculture	26260	Umalgoura	860	0	0	3	0	0	0	0	0	0	1	0	10	1	0.1	6879
1	agriculture	26260	Umalgoura	860	1	0	4	0	0	0	0	0	0	1	0	10	1	0.1	6880
1	agriculture	26260	Umalgoura	860	0	0	5	0	0	0	0	0	0	1	0	10	1	0.1	6881
1	agriculture	26260	Umalgoura	860	0	0	6	0	0	0	0	0	0	1	0	10	1	0.1	6882
1	agriculture	26260	Umalgoura	860	0	0	7	0	0	0	0	0	0	1	0	10	1	0.1	6883
1	agriculture	26260	Umalgoura	860	0	0	8	0	0	0	0	0	0	1	0	10	1	0.1	6884
1	agriculture	26260	Umalgoura	860	0	0	9	1	0	1	0.111111111111111	0	0	1	0	10	1	0.1	6885
1	agriculture	26260	Umalgoura	860	0	0	10	1	0	1	0.2	0.111111111111111	0	1	0	10	1	0.1	6886
1	agriculture	26260	Umalgoura	861	1	1	1	0	0	0	0	NA	0	1	0	6	4	0.666666666666667	6887
1	agriculture	26260	Umalgoura	861	0	1	2	0	0	0	0	0	0	1	0	6	4	0.666666666666667	6888
1	agriculture	26260	Umalgoura	861	1	1	3	0	0	0	0	0	0	1	0	6	4	0.666666666666667	6889
1	agriculture	26260	Umalgoura	861	1	1	4	0	0	0	0	0	0	1	0	6	4	0.666666666666667	6890
1	agriculture	26260	Umalgoura	861	1	1	5	0	0	0	0	0	0	1	0	6	4	0.666666666666667	6891
1	agriculture	26260	Umalgoura	861	0	1	6	0	0	0	0	0	0	1	0	6	4	0.666666666666667	6892
1	agriculture	26260	Umalgoura	862	0	1	1	0	1	0	0	NA	0	1	0	10	3	0.3	6893
1	agriculture	26260	Umalgoura	862	0	1	2	0	0	0	0	0	0	1	0	10	3	0.3	6894
1	agriculture	26260	Umalgoura	862	1	1	3	0	0	0	0	0	0	1	0	10	3	0.3	6895
1	agriculture	26260	Umalgoura	862	0	1	4	0	0	0	0	0	0	1	0	10	3	0.3	6896
1	agriculture	26260	Umalgoura	862	1	1	5	0	0	0	0	0	0	1	0	10	3	0.3	6897
1	agriculture	26260	Umalgoura	862	0	1	6	0	0	0	0	0	0	1	0	10	3	0.3	6898
1	agriculture	26260	Umalgoura	862	0	1	7	1	0	1	0.142857142857143	0	0	1	0	10	3	0.3	6899
1	agriculture	26260	Umalgoura	862	0	1	8	0	0	0	0.125	0.142857142857143	0	1	0	10	3	0.3	6900
1	agriculture	26260	Umalgoura	862	1	1	9	1	0	1	0.222222222222222	0.125	0	1	0	10	3	0.3	6901
1	agriculture	26260	Umalgoura	862	0	1	10	0	0	0	0.2	0.222222222222222	0	1	0	10	3	0.3	6902
1	agriculture	26260	Umalgoura	863	1	1	1	0	1	0	0	NA	0	1	0	10	10	1	6903
1	agriculture	26260	Umalgoura	863	1	1	2	0	0	0	0	0	0	1	0	10	10	1	6904
1	agriculture	26260	Umalgoura	863	1	1	3	0	0	0	0	0	0	1	0	10	10	1	6905
1	agriculture	26260	Umalgoura	863	1	1	4	0	0	0	0	0	0	1	0	10	10	1	6906
1	agriculture	26260	Umalgoura	863	1	1	5	0	0	0	0	0	0	1	0	10	10	1	6907
1	agriculture	26260	Umalgoura	863	1	1	6	0	0	0	0	0	0	1	0	10	10	1	6908
1	agriculture	26260	Umalgoura	863	1	1	7	0	0	0	0	0	0	1	0	10	10	1	6909
1	agriculture	26260	Umalgoura	863	1	1	8	0	0	0	0	0	0	1	0	10	10	1	6910
1	agriculture	26260	Umalgoura	863	1	1	9	1	1	1	0.111111111111111	0	0	1	0	10	10	1	6911
1	agriculture	26260	Umalgoura	863	1	1	10	1	1	1	0.2	0.111111111111111	0	1	0	10	10	1	6912
1	agriculture	26260	Umalgoura	864	1	0	1	0	0	0	0	NA	0	1	0	10	10	1	6913
1	agriculture	26260	Umalgoura	864	1	0	2	0	0	0	0	0	0	1	0	10	10	1	6914
1	agriculture	26260	Umalgoura	864	1	0	3	0	0	0	0	0	0	1	0	10	10	1	6915
1	agriculture	26260	Umalgoura	864	1	0	4	0	0	0	0	0	0	1	0	10	10	1	6916
1	agriculture	26260	Umalgoura	864	1	0	5	1	0	1	0.2	0	0	1	0	10	10	1	6917
1	agriculture	26260	Umalgoura	864	1	0	6	1	1	1	0.333333333333333	0.2	0	1	0	10	10	1	6918
1	agriculture	26260	Umalgoura	864	1	0	7	0	0	0	0.285714285714286	0.333333333333333	0	1	0	10	10	1	6919
1	agriculture	26260	Umalgoura	864	1	0	8	0	0	0	0.25	0.285714285714286	0	1	0	10	10	1	6920
1	agriculture	26260	Umalgoura	864	1	0	9	0	1	0	0.222222222222222	0.25	0	1	0	10	10	1	6921
1	agriculture	26260	Umalgoura	864	1	0	10	0	0	0	0.2	0.222222222222222	0	1	0	10	10	1	6922
41	agriculture	1194	Umalgoura	865	0	0	1	0	0	0	0	NA	0	1	0	2	0	0	6923
41	agriculture	1194	Umalgoura	865	0	0	2	0	0	0	0	0	0	1	0	2	0	0	6924
41	agriculture	1194	Umalgoura	866	1	1	1	1	0	1	1	NA	0	1	0	3	1	0.333333333333333	6925
41	agriculture	1194	Umalgoura	866	0	1	2	0	0	0	0.5	1	0	1	0	3	1	0.333333333333333	6926
41	agriculture	1194	Umalgoura	866	0	1	3	0	0	0	0.333333333333333	0.5	0	1	0	3	1	0.333333333333333	6927
41	agriculture	1194	Umalgoura	867	0	1	1	1	0	1	1	NA	0	1	0	4	0	0	6928
41	agriculture	1194	Umalgoura	867	0	1	2	0	1	0	0.5	1	0	1	0	4	0	0	6929
41	agriculture	1194	Umalgoura	867	0	1	3	0	1	0	0.333333333333333	0.5	0	1	0	4	0	0	6930
41	agriculture	1194	Umalgoura	867	0	1	4	0	0	0	0.25	0.333333333333333	0	1	0	4	0	0	6931
41	agriculture	1194	Umalgoura	868	1	1	1	0	0	0	0	NA	0	1	0	10	4	0.4	6932
41	agriculture	1194	Umalgoura	868	1	1	2	0	0	0	0	0	0	1	0	10	4	0.4	6933
41	agriculture	1194	Umalgoura	868	1	1	3	0	0	0	0	0	0	1	0	10	4	0.4	6934
41	agriculture	1194	Umalgoura	868	0	1	4	0	1	0	0	0	0	1	0	10	4	0.4	6935
41	agriculture	1194	Umalgoura	868	0	1	5	1	1	1	0.2	0	0	1	0	10	4	0.4	6936
41	agriculture	1194	Umalgoura	868	0	1	6	1	1	1	0.333333333333333	0.2	0	1	0	10	4	0.4	6937
41	agriculture	1194	Umalgoura	868	1	1	7	0	0	0	0.285714285714286	0.333333333333333	0	1	0	10	4	0.4	6938
41	agriculture	1194	Umalgoura	868	0	1	8	0	0	0	0.25	0.285714285714286	0	1	0	10	4	0.4	6939
41	agriculture	1194	Umalgoura	868	0	1	9	1	0	1	0.333333333333333	0.25	0	1	0	10	4	0.4	6940
41	agriculture	1194	Umalgoura	868	0	1	10	0	0	0	0.3	0.333333333333333	0	1	0	10	4	0.4	6941
41	agriculture	1194	Umalgoura	869	1	1	1	0	0	0	0	NA	0	1	0	8	6	0.75	6942
41	agriculture	1194	Umalgoura	869	0	1	2	0	0	0	0	0	0	1	0	8	6	0.75	6943
41	agriculture	1194	Umalgoura	869	1	1	3	0	0	0	0	0	0	1	0	8	6	0.75	6944
41	agriculture	1194	Umalgoura	869	1	1	4	0	0	0	0	0	0	1	0	8	6	0.75	6945
41	agriculture	1194	Umalgoura	869	1	1	5	0	0	0	0	0	0	1	0	8	6	0.75	6946
41	agriculture	1194	Umalgoura	869	1	1	6	0	0	0	0	0	0	1	0	8	6	0.75	6947
41	agriculture	1194	Umalgoura	869	0	1	7	0	0	0	0	0	0	1	0	8	6	0.75	6948
41	agriculture	1194	Umalgoura	869	1	1	8	0	0	0	0	0	0	1	0	8	6	0.75	6949
41	agriculture	1194	Umalgoura	870	1	0	1	1	0	1	1	NA	0	1	0	10	5	0.5	6950
41	agriculture	1194	Umalgoura	870	1	0	2	0	0	0	0.5	1	0	1	0	10	5	0.5	6951
41	agriculture	1194	Umalgoura	870	0	0	3	1	0	1	0.666666666666667	0.5	0	1	0	10	5	0.5	6952
41	agriculture	1194	Umalgoura	870	1	0	4	0	0	0	0.5	0.666666666666667	0	1	0	10	5	0.5	6953
41	agriculture	1194	Umalgoura	870	0	0	5	1	1	1	0.6	0.5	0	1	0	10	5	0.5	6954
41	agriculture	1194	Umalgoura	870	1	0	6	0	0	0	0.5	0.6	0	1	0	10	5	0.5	6955
41	agriculture	1194	Umalgoura	870	0	0	7	0	0	0	0.428571428571429	0.5	0	1	0	10	5	0.5	6956
41	agriculture	1194	Umalgoura	870	1	0	8	1	0	1	0.5	0.428571428571429	0	1	0	10	5	0.5	6957
41	agriculture	1194	Umalgoura	870	0	0	9	0	0	0	0.444444444444444	0.5	0	1	0	10	5	0.5	6958
41	agriculture	1194	Umalgoura	870	0	0	10	0	0	0	0.4	0.444444444444444	0	1	0	10	5	0.5	6959
41	agriculture	1194	Umalgoura	871	1	1	1	0	1	0	0	NA	0	1	0	10	8	0.8	6960
41	agriculture	1194	Umalgoura	871	1	1	2	1	1	1	0.5	0	0	1	0	10	8	0.8	6961
41	agriculture	1194	Umalgoura	871	1	1	3	0	0	0	0.333333333333333	0.5	0	1	0	10	8	0.8	6962
