session	uniqueCommNum	eastGezira	female	position	check	public	publicFirst	cumNumChecks	cumPropChecks	cumVarChecks	numObsSession	numFemInSession	femaleGroup	maleGroup	mixedGenderGroup	mainIncome	population	checkFirstPosition
307	60	1	1	10	0	1	1	5	0.5	0.25	10	10	1	0	0	agriculture	5602	1
307	60	1	1	10	0	0	1	3	0.3	0.21	10	10	1	0	0	agriculture	5602	1
308	60	1	1	9	0	1	0	2	0.222222222222222	0.172839506172839	9	9	1	0	0	agriculture	5602	0
308	60	1	1	9	0	0	0	3	0.333333333333333	0.222222222222222	9	9	1	0	0	agriculture	5602	0
309	60	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	agriculture	5602	0
309	60	1	0	10	0	0	0	2	0.2	0.16	10	0	0	1	0	agriculture	5602	0
310	60	1	0	9	0	1	0	1	0.111111111111111	0.0987654320987654	9	0	0	1	0	agriculture	5602	0
310	60	1	0	9	0	0	0	2	0.222222222222222	0.172839506172839	9	0	0	1	0	agriculture	5602	0
311	60	1	0	8	0	1	1	0	0	0	8	0	0	1	0	agriculture	5602	0
311	60	1	0	8	0	0	1	0	0	0	8	0	0	1	0	agriculture	5602	0
312	62	1	1	10	0	1	1	1	0.1	0.09	10	10	1	0	0	agriculture	7116	0
312	62	1	1	10	1	0	1	2	0.2	0.16	10	10	1	0	0	agriculture	7116	0
313	62	1	1	8	0	1	0	3	0.375	0.234375	8	8	1	0	0	agriculture	7116	1
313	62	1	1	8	0	0	0	3	0.375	0.234375	8	8	1	0	0	agriculture	7116	1
314	62	1	1	2	0	1	1	0	0	0	2	2	1	0	0	agriculture	7116	0
314	62	1	1	2	0	0	1	0	0	0	2	2	1	0	0	agriculture	7116	0
315	62	1	0	10	0	1	1	3	0.3	0.21	10	0	0	1	0	agriculture	7116	1
315	62	1	0	10	0	0	1	0	0	0	10	0	0	1	0	agriculture	7116	0
316	62	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	agriculture	7116	0
316	62	1	0	10	1	0	0	3	0.3	0.21	10	0	0	1	0	agriculture	7116	1
317	62	1	0	5	1	1	0	2	0.4	0.24	5	0	0	1	0	agriculture	7116	1
317	62	1	0	5	1	0	0	1	0.2	0.16	5	0	0	1	0	agriculture	7116	0
318	62	1	0	2	1	1	0	1	0.5	0.25	2	0	0	1	0	agriculture	7116	0
318	62	1	0	2	1	0	0	1	0.5	0.25	2	0	0	1	0	agriculture	7116	0
319	62	1	1	10	0	1	1	0	0	0	10	10	1	0	0	agriculture	7116	0
319	62	1	1	10	0	0	1	1	0.1	0.09	10	10	1	0	0	agriculture	7116	0
320	69	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	agriculture	1474	1
320	69	1	1	10	1	0	1	2	0.2	0.16	10	10	1	0	0	agriculture	1474	0
321	69	1	0	9	0	1	1	0	0	0	9	0	0	1	0	agriculture	1474	0
321	69	1	0	9	0	0	1	0	0	0	9	0	0	1	0	agriculture	1474	0
322	69	1	0	10	0	1	0	0	0	0	10	0	0	1	0	agriculture	1474	0
322	69	1	0	10	1	0	0	2	0.2	0.16	10	0	0	1	0	agriculture	1474	0
323	69	1	0	3	0	1	0	0	0	0	3	0	0	1	0	agriculture	1474	0
323	69	1	0	3	0	0	0	0	0	0	3	0	0	1	0	agriculture	1474	0
324	69	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	1474	0
324	69	1	1	10	0	0	0	1	0.1	0.09	10	10	1	0	0	agriculture	1474	0
325	69	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	1474	0
325	69	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	1474	0
326	100	1	0	5	1	1	1	4	0.8	0.16	5	0	0	1	0	labour	1529	0
326	100	1	0	5	1	0	1	4	0.8	0.16	5	0	0	1	0	labour	1529	0
327	100	1	1	10	0	1	0	5	0.5	0.25	10	10	1	0	0	labour	1529	1
327	100	1	1	10	1	0	0	8	0.8	0.16	10	10	1	0	0	labour	1529	1
328	100	1	0	10	0	1	1	3	0.3	0.21	10	0	0	1	0	labour	1529	0
328	100	1	0	10	0	0	1	3	0.3	0.21	10	0	0	1	0	labour	1529	0
329	100	1	1	5	0	1	0	4	0.8	0.16	5	5	1	0	0	labour	1529	1
329	100	1	1	5	0	0	0	3	0.6	0.24	5	5	1	0	0	labour	1529	0
330	100	1	0	3	1	1	0	3	1	0	3	0	0	1	0	labour	1529	1
330	100	1	0	3	1	0	0	3	1	0	3	0	0	1	0	labour	1529	1
331	100	1	1	7	0	1	1	0	0	0	7	7	1	0	0	labour	1529	0
331	100	1	1	7	0	0	1	0	0	0	7	7	1	0	0	labour	1529	0
332	100	1	NA	7	1	1	1	2	0.285714285714286	0.204081632653061	7	NA	NA	NA	NA	labour	1529	0
332	100	1	NA	7	1	0	1	2	0.285714285714286	0.204081632653061	7	NA	NA	NA	NA	labour	1529	0
333	100	1	1	4	1	1	1	3	0.75	0.1875	4	4	1	0	0	labour	1529	1
333	100	1	1	4	1	0	1	3	0.75	0.1875	4	4	1	0	0	labour	1529	1
334	100	1	0	5	0	1	1	1	0.2	0.16	5	0	0	1	0	labour	1529	1
334	100	1	0	5	0	0	1	1	0.2	0.16	5	0	0	1	0	labour	1529	1
336	106	1	0	10	0	1	1	1	0.1	0.09	10	0	0	1	0	agriculture	963	0
336	106	1	0	10	0	0	1	2	0.2	0.16	10	0	0	1	0	agriculture	963	0
337	106	1	0	8	1	1	0	4	0.5	0.25	8	0	0	1	0	agriculture	963	1
337	106	1	0	8	1	0	0	4	0.5	0.25	8	0	0	1	0	agriculture	963	1
338	106	1	0	6	0	1	0	2	0.333333333333333	0.222222222222222	6	0	0	1	0	agriculture	963	0
338	106	1	0	6	0	0	0	2	0.333333333333333	0.222222222222222	6	0	0	1	0	agriculture	963	0
339	106	1	1	9	0	1	0	0	0	0	9	9	1	0	0	agriculture	963	0
339	106	1	1	9	1	0	0	4	0.444444444444444	0.246913580246914	9	9	1	0	0	agriculture	963	1
340	106	1	1	10	1	1	0	6	0.6	0.24	10	10	1	0	0	agriculture	963	0
340	106	1	1	10	1	0	0	7	0.7	0.21	10	10	1	0	0	agriculture	963	1
341	106	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	agriculture	963	0
341	106	1	1	10	0	0	1	1	0.1	0.09	10	10	1	0	0	agriculture	963	0
342	72	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	891	0
342	72	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	891	0
343	72	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	891	0
343	72	1	1	10	1	0	0	3	0.3	0.21	10	10	1	0	0	agriculture	891	0
344	72	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	891	0
344	72	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	891	0
345	72	1	0	10	1	1	0	7	0.7	0.21	10	0	0	1	0	agriculture	891	0
345	72	1	0	10	1	0	0	6	0.6	0.24	10	0	0	1	0	agriculture	891	0
346	72	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	agriculture	891	0
346	72	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	agriculture	891	0
347	72	1	0	10	1	1	1	6	0.6	0.24	10	0	0	1	0	agriculture	891	1
347	72	1	0	10	1	0	1	5	0.5	0.25	10	0	0	1	0	agriculture	891	0
348	84	1	0	2	0	1	0	0	0	0	2	0	0	1	0	trade	1500	0
348	84	1	0	2	0	0	0	0	0	0	2	0	0	1	0	trade	1500	0
349	84	1	0	9	0	1	0	4	0.444444444444444	0.246913580246914	9	0	0	1	0	trade	1500	0
349	84	1	0	9	0	0	0	3	0.333333333333333	0.222222222222222	9	0	0	1	0	trade	1500	0
350	84	1	0	10	1	1	0	3	0.3	0.21	10	0	0	1	0	trade	1500	0
350	84	1	0	10	1	0	0	3	0.3	0.21	10	0	0	1	0	trade	1500	0
351	84	1	0	10	0	1	1	7	0.7	0.21	10	0	0	1	0	trade	1500	1
351	84	1	0	10	0	0	1	3	0.3	0.21	10	0	0	1	0	trade	1500	1
352	84	1	1	3	0	1	0	1	0.333333333333333	0.222222222222222	3	3	1	0	0	trade	1500	1
352	84	1	1	3	1	0	0	2	0.666666666666667	0.222222222222222	3	3	1	0	0	trade	1500	1
353	84	1	1	8	0	1	0	4	0.5	0.25	8	8	1	0	0	trade	1500	1
353	84	1	1	8	0	0	0	5	0.625	0.234375	8	8	1	0	0	trade	1500	1
354	84	1	1	10	0	1	0	2	0.2	0.16	10	10	1	0	0	trade	1500	1
354	84	1	1	10	0	0	0	3	0.3	0.21	10	10	1	0	0	trade	1500	1
355	84	1	1	10	0	1	0	1	0.1	0.09	10	10	1	0	0	trade	1500	0
355	84	1	1	10	0	0	0	5	0.5	0.25	10	10	1	0	0	trade	1500	0
356	133	1	0	10	0	1	0	2	0.2	0.16	10	0	0	1	0	livestock	3364	1
356	133	1	0	10	1	0	0	3	0.3	0.21	10	0	0	1	0	livestock	3364	1
357	133	1	0	10	0	1	1	0	0	0	10	0	0	1	0	livestock	3364	0
357	133	1	0	10	1	0	1	1	0.1	0.09	10	0	0	1	0	livestock	3364	0
358	133	1	0	5	0	1	0	2	0.4	0.24	5	0	0	1	0	livestock	3364	0
358	133	1	0	5	0	0	0	3	0.6	0.24	5	0	0	1	0	livestock	3364	1
359	133	1	1	10	1	1	1	10	1	0	10	8	0	0	1	livestock	3364	1
359	133	1	1	10	1	0	1	7	0.7	0.21	10	8	0	0	1	livestock	3364	1
360	133	1	1	10	0	1	0	2	0.2	0.16	10	10	1	0	0	livestock	3364	1
360	133	1	1	10	0	0	0	4	0.4	0.24	10	10	1	0	0	livestock	3364	0
361	133	1	1	2	0	1	1	1	0.5	0.25	2	2	1	0	0	livestock	3364	1
361	133	1	1	2	0	0	1	1	0.5	0.25	2	2	1	0	0	livestock	3364	1
362	133	1	1	8	1	1	1	8	1	0	8	8	1	0	0	livestock	3364	1
362	133	1	1	8	1	0	1	8	1	0	8	8	1	0	0	livestock	3364	1
363	139	1	1	10	0	1	1	6	0.6	0.24	10	10	1	0	0	livestockTrade	1061	0
363	139	1	1	10	1	0	1	8	0.8	0.16	10	10	1	0	0	livestockTrade	1061	0
364	139	1	1	10	1	1	1	7	0.7	0.21	10	10	1	0	0	livestockTrade	1061	0
364	139	1	1	10	1	0	1	5	0.5	0.25	10	10	1	0	0	livestockTrade	1061	0
365	139	1	1	10	0	1	0	2	0.2	0.16	10	10	1	0	0	livestockTrade	1061	1
365	139	1	1	10	1	0	0	6	0.6	0.24	10	10	1	0	0	livestockTrade	1061	1
366	139	1	0	7	0	1	1	2	0.285714285714286	0.204081632653061	7	0	0	1	0	livestockTrade	1061	0
366	139	1	0	7	0	0	1	0	0	0	7	0	0	1	0	livestockTrade	1061	0
367	139	1	0	10	1	1	0	5	0.5	0.25	10	0	0	1	0	livestockTrade	1061	0
367	139	1	0	10	1	0	0	7	0.7	0.21	10	0	0	1	0	livestockTrade	1061	1
368	139	1	0	10	1	1	0	4	0.4	0.24	10	0	0	1	0	livestockTrade	1061	1
368	139	1	0	10	1	0	0	4	0.4	0.24	10	0	0	1	0	livestockTrade	1061	0
369	104	1	0	6	0	1	1	1	0.166666666666667	0.138888888888889	6	0	0	1	0	agriculture	5817	1
369	104	1	0	6	0	0	1	0	0	0	6	0	0	1	0	agriculture	5817	0
370	104	1	0	5	0	1	0	0	0	0	5	0	0	1	0	agriculture	5817	0
370	104	1	0	5	1	0	0	1	0.2	0.16	5	0	0	1	0	agriculture	5817	0
371	104	1	0	8	0	1	1	3	0.375	0.234375	8	0	0	1	0	agriculture	5817	0
371	104	1	0	8	0	0	1	4	0.5	0.25	8	0	0	1	0	agriculture	5817	0
372	104	1	0	3	1	1	0	1	0.333333333333333	0.222222222222222	3	0	0	1	0	agriculture	5817	0
372	104	1	0	3	1	0	0	1	0.333333333333333	0.222222222222222	3	0	0	1	0	agriculture	5817	0
373	104	1	0	5	1	1	1	1	0.2	0.16	5	0	0	1	0	agriculture	5817	0
373	104	1	0	5	0	0	1	0	0	0	5	0	0	1	0	agriculture	5817	0
374	104	1	1	7	1	1	1	1	0.142857142857143	0.122448979591837	7	7	1	0	0	agriculture	5817	0
374	104	1	1	7	1	0	1	1	0.142857142857143	0.122448979591837	7	7	1	0	0	agriculture	5817	0
375	104	1	1	8	0	1	0	1	0.125	0.109375	8	8	1	0	0	agriculture	5817	1
375	104	1	1	8	1	0	0	1	0.125	0.109375	8	8	1	0	0	agriculture	5817	0
376	104	1	1	10	0	1	1	1	0.1	0.09	10	10	1	0	0	agriculture	5817	1
376	104	1	1	10	0	0	1	1	0.1	0.09	10	10	1	0	0	agriculture	5817	1
377	73	1	1	10	0	1	0	1	0.1	0.09	10	10	1	0	0	agriculture	1190	0
377	73	1	1	10	0	0	0	0	0	0	10	10	1	0	0	agriculture	1190	0
378	73	1	1	9	0	1	0	1	0.111111111111111	0.0987654320987654	9	9	1	0	0	agriculture	1190	0
378	73	1	1	9	0	0	0	0	0	0	9	9	1	0	0	agriculture	1190	0
379	73	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	agriculture	1190	0
379	73	1	1	10	0	0	1	0	0	0	10	10	1	0	0	agriculture	1190	0
380	73	1	0	10	0	1	0	0	0	0	10	0	0	1	0	agriculture	1190	0
380	73	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	agriculture	1190	1
381	73	1	0	8	0	1	1	3	0.375	0.234375	8	0	0	1	0	agriculture	1190	0
381	73	1	0	8	0	0	1	1	0.125	0.109375	8	0	0	1	0	agriculture	1190	0
382	73	1	0	3	0	1	0	0	0	0	3	0	0	1	0	agriculture	1190	0
382	73	1	0	3	0	0	0	0	0	0	3	0	0	1	0	agriculture	1190	0
383	73	1	0	3	0	1	0	0	0	0	3	0	0	1	0	agriculture	1190	0
383	73	1	0	3	1	0	0	2	0.666666666666667	0.222222222222222	3	0	0	1	0	agriculture	1190	1
384	132	1	0	4	1	1	0	2	0.5	0.25	4	0	0	1	0	livestock	2194	1
384	132	1	0	4	1	0	0	2	0.5	0.25	4	0	0	1	0	livestock	2194	1
385	132	1	0	3	0	1	0	0	0	0	3	0	0	1	0	livestock	2194	0
385	132	1	0	3	0	0	0	1	0.333333333333333	0.222222222222222	3	0	0	1	0	livestock	2194	0
386	132	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	livestock	2194	0
386	132	1	0	10	0	0	0	6	0.6	0.24	10	0	0	1	0	livestock	2194	1
387	132	1	0	10	1	1	0	4	0.4	0.24	10	0	0	1	0	livestock	2194	0
387	132	1	0	10	1	0	0	4	0.4	0.24	10	0	0	1	0	livestock	2194	0
388	132	1	1	10	0	1	0	2	0.2	0.16	10	10	1	0	0	livestock	2194	0
388	132	1	1	10	0	0	0	4	0.4	0.24	10	10	1	0	0	livestock	2194	0
389	132	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	livestock	2194	1
389	132	1	1	10	0	0	1	0	0	0	10	10	1	0	0	livestock	2194	0
390	132	1	1	10	0	1	1	4	0.4	0.24	10	10	1	0	0	livestock	2194	1
390	132	1	1	10	0	0	1	2	0.2	0.16	10	10	1	0	0	livestock	2194	1
391	110	1	0	8	0	1	0	2	0.25	0.1875	8	0	0	1	0	agriculture	2329	1
391	110	1	0	8	0	0	0	2	0.25	0.1875	8	0	0	1	0	agriculture	2329	1
392	110	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	agriculture	2329	1
392	110	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	agriculture	2329	1
393	110	1	0	10	0	1	1	2	0.2	0.16	10	0	0	1	0	agriculture	2329	1
393	110	1	0	10	0	0	1	2	0.2	0.16	10	0	0	1	0	agriculture	2329	1
394	110	1	1	2	0	1	1	0	0	0	2	2	1	0	0	agriculture	2329	0
394	110	1	1	2	0	0	1	0	0	0	2	2	1	0	0	agriculture	2329	0
395	110	1	1	8	0	1	0	1	0.125	0.109375	8	8	1	0	0	agriculture	2329	0
395	110	1	1	8	0	0	0	3	0.375	0.234375	8	8	1	0	0	agriculture	2329	0
396	110	1	1	10	0	1	1	0	0	0	10	10	1	0	0	agriculture	2329	0
396	110	1	1	10	0	0	1	0	0	0	10	10	1	0	0	agriculture	2329	0
397	110	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	2329	0
397	110	1	1	10	0	0	0	1	0.1	0.09	10	10	1	0	0	agriculture	2329	0
398	107	1	0	6	0	1	0	0	0	0	6	0	0	1	0	agriculture	781	0
398	107	1	0	6	0	0	0	1	0.166666666666667	0.138888888888889	6	0	0	1	0	agriculture	781	0
399	107	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	agriculture	781	0
399	107	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	agriculture	781	0
400	107	1	0	10	0	1	1	1	0.1	0.09	10	0	0	1	0	agriculture	781	0
400	107	1	0	10	0	0	1	0	0	0	10	0	0	1	0	agriculture	781	0
401	107	1	1	2	0	1	0	0	0	0	2	2	1	0	0	agriculture	781	0
401	107	1	1	2	0	0	0	0	0	0	2	2	1	0	0	agriculture	781	0
402	107	1	1	8	0	1	1	3	0.375	0.234375	8	8	1	0	0	agriculture	781	1
402	107	1	1	8	0	0	1	2	0.25	0.1875	8	8	1	0	0	agriculture	781	0
403	107	1	1	10	0	1	0	2	0.2	0.16	10	10	1	0	0	agriculture	781	1
403	107	1	1	10	0	0	0	5	0.5	0.25	10	10	1	0	0	agriculture	781	1
404	107	1	1	10	0	1	0	3	0.3	0.21	10	10	1	0	0	agriculture	781	0
404	107	1	1	10	1	0	0	6	0.6	0.24	10	10	1	0	0	agriculture	781	1
405	138	1	0	10	0	1	0	2	0.2	0.16	10	0	0	1	0	livestockTrade	1351	0
405	138	1	0	10	0	0	0	1	0.1	0.09	10	0	0	1	0	livestockTrade	1351	0
406	138	1	0	10	0	1	0	0	0	0	10	0	0	1	0	livestockTrade	1351	0
406	138	1	0	10	0	0	0	2	0.2	0.16	10	0	0	1	0	livestockTrade	1351	0
407	138	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	livestockTrade	1351	1
407	138	1	0	10	0	0	0	3	0.3	0.21	10	0	0	1	0	livestockTrade	1351	1
408	138	1	1	10	1	1	1	10	1	0	10	10	1	0	0	livestockTrade	1351	1
408	138	1	1	10	1	0	1	7	0.7	0.21	10	10	1	0	0	livestockTrade	1351	0
409	138	1	1	10	0	1	0	3	0.3	0.21	10	10	1	0	0	livestockTrade	1351	1
409	138	1	1	10	1	0	0	6	0.6	0.24	10	10	1	0	0	livestockTrade	1351	1
410	138	1	1	9	0	1	0	0	0	0	9	9	1	0	0	livestockTrade	1351	0
410	138	1	1	9	0	0	0	1	0.111111111111111	0.0987654320987654	9	9	1	0	0	livestockTrade	1351	0
411	83	1	0	10	0	1	1	3	0.3	0.21	10	0	0	1	0	trade	2806	1
411	83	1	0	10	0	0	1	2	0.2	0.16	10	0	0	1	0	trade	2806	0
412	83	1	0	10	0	1	0	0	0	0	10	0	0	1	0	trade	2806	0
412	83	1	0	10	0	0	0	4	0.4	0.24	10	0	0	1	0	trade	2806	0
413	83	1	0	7	0	1	1	1	0.142857142857143	0.122448979591837	7	0	0	1	0	trade	2806	0
413	83	1	0	7	0	0	1	2	0.285714285714286	0.204081632653061	7	0	0	1	0	trade	2806	0
414	83	1	1	10	0	1	0	0	0	0	10	10	1	0	0	trade	2806	0
414	83	1	1	10	0	0	0	3	0.3	0.21	10	10	1	0	0	trade	2806	0
415	83	1	1	10	0	1	0	0	0	0	10	10	1	0	0	trade	2806	0
415	83	1	1	10	0	0	0	4	0.4	0.24	10	10	1	0	0	trade	2806	0
416	83	1	1	8	0	1	1	0	0	0	8	8	1	0	0	trade	2806	0
416	83	1	1	8	1	0	1	3	0.375	0.234375	8	8	1	0	0	trade	2806	0
417	83	1	1	2	0	1	0	1	0.5	0.25	2	2	1	0	0	trade	2806	1
417	83	1	1	2	0	0	0	1	0.5	0.25	2	2	1	0	0	trade	2806	1
418	53	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	2864	0
418	53	1	1	10	0	0	0	4	0.4	0.24	10	10	1	0	0	agriculture	2864	0
419	53	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	agriculture	2864	1
419	53	1	1	10	0	0	1	0	0	0	10	10	1	0	0	agriculture	2864	0
420	53	1	1	9	0	1	0	0	0	0	9	9	1	0	0	agriculture	2864	0
420	53	1	1	9	0	0	0	1	0.111111111111111	0.0987654320987654	9	9	1	0	0	agriculture	2864	0
421	53	1	0	10	0	1	0	0	0	0	10	0	0	1	0	agriculture	2864	0
421	53	1	0	10	1	0	0	3	0.3	0.21	10	0	0	1	0	agriculture	2864	0
422	53	1	0	7	0	1	1	1	0.142857142857143	0.122448979591837	7	0	0	1	0	agriculture	2864	0
422	53	1	0	7	0	0	1	1	0.142857142857143	0.122448979591837	7	0	0	1	0	agriculture	2864	0
423	53	1	0	5	0	1	1	0	0	0	5	0	0	1	0	agriculture	2864	0
423	53	1	0	5	0	0	1	1	0.2	0.16	5	0	0	1	0	agriculture	2864	0
424	53	1	0	4	0	1	0	0	0	0	4	0	0	1	0	agriculture	2864	0
424	53	1	0	4	0	0	0	0	0	0	4	0	0	1	0	agriculture	2864	0
425	68	1	0	5	0	1	1	0	0	0	5	0	0	1	0	agriculture	732	0
425	68	1	0	5	0	0	1	0	0	0	5	0	0	1	0	agriculture	732	0
426	68	1	0	10	0	1	0	1	0.1	0.09	10	0	0	1	0	agriculture	732	0
426	68	1	0	10	1	0	0	4	0.4	0.24	10	0	0	1	0	agriculture	732	0
427	68	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	agriculture	732	0
427	68	1	0	10	0	0	0	2	0.2	0.16	10	0	0	1	0	agriculture	732	1
428	68	1	1	10	1	1	1	8	0.8	0.16	10	10	1	0	0	agriculture	732	1
428	68	1	1	10	1	0	1	6	0.6	0.24	10	10	1	0	0	agriculture	732	1
429	68	1	1	9	0	1	1	2	0.222222222222222	0.172839506172839	9	9	1	0	0	agriculture	732	1
429	68	1	1	9	0	0	1	1	0.111111111111111	0.0987654320987654	9	9	1	0	0	agriculture	732	0
430	68	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	732	0
430	68	1	1	10	0	0	0	2	0.2	0.16	10	10	1	0	0	agriculture	732	0
431	86	1	1	10	0	1	0	1	0.1	0.09	10	10	1	0	0	agriculture	1901	0
431	86	1	1	10	0	0	0	2	0.2	0.16	10	10	1	0	0	agriculture	1901	0
432	86	1	1	10	0	1	1	2	0.2	0.16	10	10	1	0	0	agriculture	1901	0
432	86	1	1	10	0	0	1	0	0	0	10	10	1	0	0	agriculture	1901	0
433	86	1	1	10	0	1	0	1	0.1	0.09	10	10	1	0	0	agriculture	1901	0
433	86	1	1	10	0	0	0	1	0.1	0.09	10	10	1	0	0	agriculture	1901	0
434	86	1	0	10	0	1	1	7	0.7	0.21	10	0	0	1	0	agriculture	1901	1
434	86	1	0	10	0	0	1	7	0.7	0.21	10	0	0	1	0	agriculture	1901	1
435	86	1	0	8	0	1	0	0	0	0	8	0	0	1	0	agriculture	1901	0
435	86	1	0	8	0	0	0	3	0.375	0.234375	8	0	0	1	0	agriculture	1901	1
436	86	1	0	5	0	1	1	2	0.4	0.24	5	0	0	1	0	agriculture	1901	1
436	86	1	0	5	0	0	1	2	0.4	0.24	5	0	0	1	0	agriculture	1901	1
437	96	1	1	10	0	1	1	0	0	0	10	10	1	0	0	agriculture	3097	0
437	96	1	1	10	0	0	1	0	0	0	10	10	1	0	0	agriculture	3097	0
438	96	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	3097	0
438	96	1	1	10	0	0	0	2	0.2	0.16	10	10	1	0	0	agriculture	3097	1
439	96	1	1	3	1	1	1	1	0.333333333333333	0.222222222222222	3	3	1	0	0	agriculture	3097	0
439	96	1	1	3	1	0	1	1	0.333333333333333	0.222222222222222	3	3	1	0	0	agriculture	3097	0
440	96	1	1	4	0	1	1	0	0	0	4	4	1	0	0	agriculture	3097	0
440	96	1	1	4	0	0	1	0	0	0	4	4	1	0	0	agriculture	3097	0
441	96	1	0	10	0	1	0	0	0	0	10	0	0	1	0	agriculture	3097	0
441	96	1	0	10	0	0	0	0	0	0	10	0	0	1	0	agriculture	3097	0
442	96	1	0	6	0	1	1	0	0	0	6	0	0	1	0	agriculture	3097	0
442	96	1	0	6	0	0	1	0	0	0	6	0	0	1	0	agriculture	3097	0
443	96	1	0	6	0	1	1	0	0	0	6	0	0	1	0	agriculture	3097	0
443	96	1	0	6	0	0	1	0	0	0	6	0	0	1	0	agriculture	3097	0
444	96	1	0	4	0	1	1	0	0	0	4	0	0	1	0	agriculture	3097	0
444	96	1	0	4	0	0	1	0	0	0	4	0	0	1	0	agriculture	3097	0
445	96	1	0	2	0	1	1	0	0	0	2	0	0	1	0	agriculture	3097	0
445	96	1	0	2	0	0	1	0	0	0	2	0	0	1	0	agriculture	3097	0
446	109	1	1	2	0	1	1	0	0	0	2	2	1	0	0	agriculture	2839	0
446	109	1	1	2	0	0	1	0	0	0	2	2	1	0	0	agriculture	2839	0
447	109	1	1	8	1	1	0	2	0.25	0.1875	8	8	1	0	0	agriculture	2839	0
447	109	1	1	8	1	0	0	3	0.375	0.234375	8	8	1	0	0	agriculture	2839	0
448	109	1	1	9	0	1	1	0	0	0	9	9	1	0	0	agriculture	2839	0
448	109	1	1	9	0	0	1	0	0	0	9	9	1	0	0	agriculture	2839	0
449	109	1	1	10	1	1	0	5	0.5	0.25	10	10	1	0	0	agriculture	2839	0
449	109	1	1	10	0	0	0	3	0.3	0.21	10	10	1	0	0	agriculture	2839	0
450	109	1	0	5	0	1	1	0	0	0	5	0	0	1	0	agriculture	2839	0
450	109	1	0	5	0	0	1	0	0	0	5	0	0	1	0	agriculture	2839	0
451	109	1	0	9	1	1	0	7	0.777777777777778	0.172839506172839	9	0	0	1	0	agriculture	2839	1
451	109	1	0	9	1	0	0	5	0.555555555555556	0.246913580246914	9	0	0	1	0	agriculture	2839	1
452	109	1	0	10	0	1	0	3	0.3	0.21	10	0	0	1	0	agriculture	2839	1
452	109	1	0	10	0	0	0	5	0.5	0.25	10	0	0	1	0	agriculture	2839	1
453	94	1	1	10	0	1	0	0	0	0	10	10	1	0	0	agriculture	4090	0
453	94	1	1	10	0	0	0	4	0.4	0.24	10	10	1	0	0	agriculture	4090	1
454	94	1	1	9	0	1	0	0	0	0	9	9	1	0	0	agriculture	4090	0
454	94	1	1	9	0	0	0	1	0.111111111111111	0.0987654320987654	9	9	1	0	0	agriculture	4090	0
455	94	1	1	8	0	1	0	0	0	0	8	8	1	0	0	agriculture	4090	0
455	94	1	1	8	0	0	0	0	0	0	8	8	1	0	0	agriculture	4090	0
456	94	1	0	10	0	1	1	1	0.1	0.09	10	0	0	1	0	agriculture	4090	0
456	94	1	0	10	0	0	1	0	0	0	10	0	0	1	0	agriculture	4090	0
457	94	1	0	8	0	1	1	1	0.125	0.109375	8	0	0	1	0	agriculture	4090	0
457	94	1	0	8	0	0	1	0	0	0	8	0	0	1	0	agriculture	4090	0
459	51	1	1	10	1	1	1	6	0.6	0.24	10	10	1	0	0	agriculture	6802	1
459	51	1	1	10	1	0	1	4	0.4	0.24	10	10	1	0	0	agriculture	6802	0
460	51	1	1	9	0	1	0	3	0.333333333333333	0.222222222222222	9	9	1	0	0	agriculture	6802	1
460	51	1	1	9	1	0	0	4	0.444444444444444	0.246913580246914	9	9	1	0	0	agriculture	6802	1
461	51	1	0	10	0	1	1	1	0.1	0.09	10	0	0	1	0	agriculture	6802	0
